%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=211333, 2021/04/23 16:19:30.34)
22 397  8.061997169271988353e-03 0 0 1.000093e+04 9.999662e+03 5.304516e+00 1.067100e+01 7.367904e+00 2.420570e-01 1.233689e+00 -5.348532e-01 -4.436263e-01 3.855679e+00 6.118022e-01 1.164721e+00 6.364810e-01 1.517785e+00 1.203137e-02 1.552424e+00 1.113443e+00 -1.083260e+00 1.927391e+00 4.801386e-01 -5.547339e-01 8.573332e-01 8.061836e-01 2.528235e+00 3.428665e-01 1.701310e+00 3.299595e+00 9.990795e+02 -1.693121e+00 -9.268760e-01 4.163548e-01 -2.291156e-01 
23 415  8.951181741516368168e-03 0 0 1.000071e+04 9.998910e+03 5.779202e+00 8.995814e+00 7.957275e+00 3.217626e-01 1.189529e+00 -5.328991e-01 -3.956885e-01 2.515840e+00 1.360037e+00 6.142666e-01 1.412246e-01 1.385028e+00 6.785753e-01 1.291812e+00 1.300060e+00 -1.294950e+00 1.963825e+00 2.949481e-01 1.121684e-01 1.780089e-01 6.635746e-01 1.050274e+00 4.220433e-01 2.622105e-01 3.210700e+00 9.980430e+02 -1.498599e+00 1.156754e+00 1.042182e-02 -4.327161e-01 
24 433  9.029217412357471925e-03 0 0 1.000171e+04 1.000013e+04 6.269058e+00 1.023197e+01 8.172509e+00 3.037061e-01 1.196238e+00 -5.759747e-02 5.127131e-02 3.795205e+00 3.097795e-01 2.782576e-01 1.175968e+00 1.106380e+00 3.178316e-03 1.621833e+00 1.550597e+00 -3.614472e-01 1.677708e+00 9.061785e-01 -2.525315e-01 -2.447070e-01 -2.227047e-01 1.363438e+00 -6.351167e-03 1.155797e+00 4.156961e+00 9.980206e+02 -3.120436e-02 -7.856586e-02 7.073576e-02 3.353903e-01 
25 451  8.428670006528313566e-03 0 0 1.000072e+04 1.000019e+04 5.316137e+00 9.781688e+00 7.637319e+00 2.373758e-01 1.162656e+00 -1.598237e-01 4.507439e-01 3.130175e+00 2.414159e-01 4.207579e-01 3.380281e-01 6.804449e-01 8.265928e-02 1.302749e+00 5.562869e-01 -5.539257e-01 2.341818e+00 1.628565e-01 4.866186e-01 9.638615e-01 2.307364e-01 1.870114e+00 6.117525e-01 1.034808e+00 4.936810e+00 9.984837e+02 -8.157639e-01 4.856879e-01 3.711283e-01 4.450026e-02 
26 469  8.218539060312056097e-03 0 0 1.000041e+04 1.000017e+04 6.058119e+00 7.856136e+00 7.467703e+00 2.726207e-01 1.059818e+00 4.071734e-01 -1.885257e-01 3.283087e+00 5.593541e-01 1.588890e-02 -3.632932e-02 1.254566e+00 -4.593624e-01 1.127551e+00 7.511198e-01 -8.127218e-01 2.158213e+00 9.704309e-01 1.719151e-01 1.579702e-01 -2.154369e-01 2.224182e+00 1.105385e+00 1.562490e+00 4.087700e+00 9.981193e+02 -9.661692e-01 7.738899e-01 1.237719e-01 -4.490620e-01 
27 487  8.588037250044167417e-03 0 0 1.000098e+04 9.999687e+03 6.173623e+00 8.401172e+00 6.814106e+00 4.470645e-01 9.285826e-01 9.001327e-02 2.176839e-01 2.336171e+00 3.468804e-01 8.937350e-01 1.215379e+00 1.768100e+00 -3.217097e-02 1.649359e+00 1.458422e+00 -2.054588e+00 1.275879e+00 1.202078e+00 5.138166e-01 -5.475618e-01 -1.820840e-01 1.932540e+00 2.028393e-02 6.579632e-01 4.976139e+00 9.994887e+02 -3.386453e-01 4.346381e-01 -3.432445e-01 7.511626e-01 
28 505  8.345206707038213545e-03 0 0 1.000087e+04 9.999772e+03 6.382897e+00 8.458453e+00 6.535825e+00 4.730702e-01 5.625155e-01 6.587382e-02 -3.228406e-01 2.280940e+00 6.218515e-01 -7.784593e-02 7.673561e-01 1.707466e+00 -1.585769e-01 1.615317e+00 8.493481e-01 -3.664769e-01 2.187501e+00 -1.182695e-01 1.585833e-01 -1.381101e+00 1.917084e-01 2.695495e+00 6.181017e-01 1.562996e+00 5.081946e+00 9.989619e+02 -6.913431e-01 6.706883e-01 3.025661e-01 3.142042e-01 
29 523  7.733548748547171975e-03 0 0 9.999831e+03 1.000022e+04 5.566957e+00 7.039152e+00 6.936163e+00 3.162018e-01 1.414993e+00 1.695438e-01 -8.045204e-02 3.243363e+00 6.482000e-01 2.313007e-01 1.410085e+00 1.136132e+00 1.563133e-01 1.336335e+00 1.026311e-01 6.600715e-01 2.215077e+00 2.035999e+00 1.022740e+00 -1.026117e+00 6.720535e-01 1.793889e+00 1.204391e+00 2.642231e+00 4.650961e+00 9.986969e+02 -4.716424e-01 2.742053e-01 3.460858e-01 -2.215652e-01 
30 541  7.463566075846642806e-03 0 0 1.000004e+04 1.000035e+04 6.246688e+00 7.737001e+00 6.709934e+00 3.576682e-01 7.642665e-01 -6.101015e-01 -4.708084e-01 3.887804e+00 6.007184e-01 1.907162e-01 -3.179699e-01 8.868065e-01 -2.942010e-01 1.510048e+00 6.487024e-01 1.888053e-01 2.492225e+00 1.059452e+00 -4.467605e-01 -2.610401e-01 6.604064e-01 1.449192e+00 4.299343e-01 1.540217e+00 4.225178e+00 9.996544e+02 -2.925215e-02 1.461051e-01 8.522451e-01 -1.628245e-02 
31 559  7.424244259391342589e-03 0 0 9.999533e+03 1.000048e+04 5.968435e+00 6.975800e+00 6.706809e+00 3.376959e-01 9.425308e-01 3.089725e-01 -9.696701e-01 4.203384e+00 -1.442643e-01 -1.127717e-01 -2.032236e-01 1.311032e+00 -2.496842e-01 1.723619e+00 5.317524e-01 -2.678536e-01 3.148832e+00 2.279902e+00 9.565169e-02 -1.125243e+00 6.510894e-01 2.189529e+00 1.321056e+00 1.057994e+00 5.181020e+00 9.989665e+02 -8.406202e-01 -2.563796e-02 1.015358e+00 2.250707e-01 
32 577  6.727242201276135113e-03 0 0 9.999364e+03 1.000145e+04 6.381556e+00 8.050890e+00 6.104804e+00 2.500694e-01 5.941894e-01 -3.525697e-01 -7.790537e-01 3.631380e+00 -4.732921e-01 -2.267481e-01 1.190454e-01 1.329649e+00 -5.573536e-01 1.756903e+00 1.656466e+00 2.655529e-01 2.865935e+00 9.209948e-01 3.576431e-01 -9.970504e-01 1.103868e+00 1.447772e+00 9.133451e-01 9.492420e-01 3.258439e+00 9.996426e+02 -3.485156e-01 2.431658e-01 3.044105e-01 6.072753e-01 
33 595  7.155044911977041788e-03 0 0 9.999937e+03 1.000100e+04 6.419074e+00 8.645539e+00 6.661115e+00 3.258135e-01 9.597961e-01 -6.857403e-01 -8.858212e-01 3.627681e+00 -1.732993e-01 -3.226503e-03 -9.912528e-01 1.712120e+00 -4.043837e-01 1.678193e+00 1.433104e+00 -5.138005e-02 2.077036e+00 2.752688e-01 -2.236622e-02 -1.360956e+00 1.561372e-01 2.458042e+00 1.878012e+00 1.588416e+00 4.507613e+00 9.989402e+02 -2.010003e+00 6.824050e-01 6.125831e-01 7.915747e-02 
34 613  7.167013111981978234e-03 0 0 9.999656e+03 9.999566e+03 6.584242e+00 6.751424e+00 6.601097e+00 2.809671e-01 1.764324e+00 -1.663024e-01 2.361751e-01 3.544350e+00 -6.190938e-01 4.071380e-02 -3.359285e-01 1.788724e+00 -5.868698e-01 1.297709e+00 3.919029e-02 2.206054e-01 2.363806e+00 2.336746e+00 2.937155e-01 -1.040891e+00 5.284760e-01 2.468676e+00 5.301327e-01 4.359081e-01 4.746944e+00 9.985376e+02 -1.913956e+00 6.441783e-02 -1.848153e-01 1.316629e-01 
35 631  6.888477229459187383e-03 0 0 9.999361e+03 1.000094e+04 5.658062e+00 8.025480e+00 6.487817e+00 2.568294e-01 7.891835e-01 -2.328449e-01 2.743814e-01 2.657153e+00 -4.344653e-01 -2.878715e-01 9.012145e-01 1.623609e+00 -4.087688e-01 1.183354e+00 1.035308e+00 8.483872e-01 2.648173e+00 4.671974e-01 9.686030e-01 -8.552962e-01 1.577268e+00 2.186270e+00 5.930522e-01 5.130821e-01 3.867498e+00 9.996852e+02 -3.769521e-01 -6.984268e-02 4.346385e-01 4.208397e-01 
36 649  6.792534289234572302e-03 0 0 1.000003e+04 1.000079e+04 5.738932e+00 7.553512e+00 6.432783e+00 2.751178e-01 8.917579e-01 -6.674486e-01 -5.744580e-02 2.566769e+00 7.376595e-02 -1.012818e-01 1.221641e-01 1.393467e+00 -5.742464e-01 1.094079e+00 3.329382e-01 -5.726480e-01 3.065527e+00 1.777084e+00 1.396324e+00 -5.245177e-01 2.135275e+00 2.256750e+00 1.053337e+00 1.643460e+00 3.316825e+00 9.980638e+02 -2.105182e-01 1.834292e-01 6.755474e-01 -3.111204e-01 
37 667  6.493903278917054905e-03 0 0 1.000108e+04 1.000206e+04 6.068648e+00 6.965802e+00 6.181726e+00 3.122493e-01 1.156323e+00 -8.227029e-01 3.733337e-01 3.264297e+00 1.230651e-01 -4.984768e-01 9.592235e-01 2.183335e+00 -2.813030e-01 1.476032e+00 6.536345e-01 -7.541799e-02 2.797689e+00 3.030266e+00 7.836438e-01 -2.566153e-01 1.676744e+00 2.345975e+00 1.048023e+00 1.074158e+00 4.040457e+00 9.982488e+02 -1.500163e+00 -3.457334e-01 8.012097e-01 1.688469e-01 
38 685  5.277071006598296928e-03 0 0 9.999021e+03 1.000100e+04 5.386078e+00 6.960121e+00 4.910887e+00 3.485480e-01 6.661384e-01 -4.886369e-01 2.513710e-01 3.207422e+00 9.911703e-02 -6.923128e-01 5.210436e-02 1.385478e+00 -4.006318e-01 1.788331e+00 6.767650e-01 1.030979e-02 2.665970e+00 2.678179e+00 1.023195e+00 1.609935e-01 1.212927e+00 1.397507e+00 1.234738e+00 -2.265472e-01 3.837458e+00 9.985438e+02 -1.450347e+00 -4.292211e-01 -6.501004e-02 5.157898e-01 
39 703  6.116026423510161070e-03 0 0 9.999117e+03 1.000004e+04 5.744398e+00 6.827798e+00 5.850575e+00 3.134550e-01 7.853919e-01 -4.306399e-01 1.016233e+00 2.852419e+00 7.518399e-01 -8.576546e-01 4.135536e-01 1.747539e+00 -4.632957e-01 1.115212e+00 2.464800e+00 -1.197901e-01 3.381083e+00 1.886920e+00 8.269207e-01 3.424458e-01 1.359987e+00 2.980958e+00 1.353386e+00 1.334857e+00 4.879904e+00 9.977558e+02 -9.939772e-01 -6.304047e-03 2.971758e-01 5.101813e-01 
40 721  3.763882753796224737e-03 0 0 9.998483e+03 1.000063e+04 5.736996e+00 6.455998e+00 3.994936e+00 3.615641e-01 1.094536e+00 -8.486655e-01 1.389405e+00 3.251059e+00 7.483207e-01 -5.285202e-01 3.462824e-01 1.539889e+00 -8.090887e-01 1.843709e+00 1.592189e+00 2.015586e-01 3.038100e+00 2.414249e+00 1.111574e+00 9.194990e-01 1.668395e+00 1.775634e+00 1.463207e+00 -3.199744e-02 5.295838e+00 9.975727e+02 -1.071992e+00 3.666503e-01 6.406673e-02 4.987653e-01 
41 739  1.893803804886176048e-03 0 0 9.999390e+03 1.000083e+04 5.712962e+00 7.728769e+00 2.842598e+00 2.951902e-01 8.938624e-01 -9.838316e-01 3.586323e-01 2.477651e+00 5.285048e-01 5.085924e-04 -1.671473e-01 8.252528e-01 -4.408199e-01 1.614835e+00 1.404419e+00 9.186751e-01 2.363777e+00 1.782937e+00 9.969776e-01 2.983403e-02 1.651643e+00 2.259925e+00 2.161952e+00 8.880953e-01 5.584927e+00 9.979686e+02 -5.546386e-01 1.115759e-01 3.602250e-01 1.241181e+00 
42 757  2.249573269284644867e-03 0 0 9.999213e+03 1.000004e+04 5.163025e+00 6.313842e+00 3.227122e+00 2.791521e-01 1.541711e+00 -7.700778e-01 1.051725e+00 2.306777e+00 9.928233e-01 8.017422e-01 -9.931633e-01 1.247327e+00 -5.867395e-01 1.860656e+00 4.968050e-01 -4.672573e-01 4.860137e+00 1.519033e+00 1.379419e+00 -1.884810e-01 1.341042e+00 2.321562e+00 1.425011e+00 7.935353e-01 5.014133e+00 9.975701e+02 1.447917e+00 -6.782484e-01 8.606839e-01 3.242468e-01 
43 775  1.793357484217147045e-03 0 0 1.000009e+04 1.000013e+04 6.223913e+00 6.431923e+00 2.528911e+00 2.814137e-01 4.955471e-01 -4.234038e-01 2.767605e-01 2.599121e+00 2.611939e-01 1.303995e-01 3.311585e-01 1.357568e+00 -7.215081e-01 1.725609e+00 1.569668e+00 1.133006e+00 4.455955e+00 1.569208e+00 1.866830e+00 1.546189e-02 7.186517e-01 3.037388e+00 1.503460e+00 8.129340e-01 5.906374e+00 9.994043e+02 5.454126e-01 6.397347e-01 1.747534e-01 -5.479555e-01 
44 793  2.053669114633665128e-03 0 0 9.999776e+03 1.000119e+04 5.934876e+00 6.611264e+00 3.218463e+00 2.858118e-01 9.597480e-01 -4.070856e-01 -1.852729e-01 2.990443e+00 9.344060e-01 5.101839e-01 -4.709202e-01 1.370635e+00 -9.326004e-01 1.752547e+00 4.584672e-01 -1.476498e-01 3.584282e+00 1.118240e+00 5.632436e-01 1.329439e+00 2.429164e+00 2.379331e+00 1.973104e+00 1.793246e-01 4.023088e+00 9.974884e+02 7.949620e-02 7.969961e-01 5.460944e-01 4.924354e-01 
45 811  2.426838365312444096e-03 0 0 9.997877e+03 1.000118e+04 6.106824e+00 6.475971e+00 3.551611e+00 2.882984e-01 1.150002e+00 -2.521901e-01 -3.983797e-01 4.211335e+00 -2.932232e-01 3.959773e-01 6.956238e-01 2.000164e+00 -3.331514e-01 2.112051e+00 4.775786e-01 -6.063140e-02 5.196648e+00 9.037919e-01 1.219398e+00 -8.392183e-01 1.113452e+00 3.670831e+00 1.638928e+00 -2.613503e-02 4.931988e+00 9.985775e+02 2.151139e+00 5.046385e-01 -3.287624e-01 4.675024e-01 
46 829  2.117365773206249420e-03 0 0 9.999444e+03 1.000023e+04 5.913370e+00 8.953425e+00 2.620209e+00 2.235026e-01 9.810919e-01 -8.281943e-02 5.782393e-01 2.339721e+00 6.595362e-01 1.367227e-01 2.104419e-01 1.283027e+00 -6.760904e-01 1.541084e+00 7.375576e-01 -7.797085e-01 5.108301e+00 1.933273e+00 -2.950870e-02 1.906037e-01 1.169320e+00 3.204524e+00 1.750209e+00 -7.105483e-02 4.996640e+00 9.971146e+02 9.428846e-01 1.874385e-01 -2.251763e-01 1.956339e-01 
47 847  1.939349825078855215e-03 0 0 1.000067e+04 1.000014e+04 6.724970e+00 9.472843e+00 3.095457e+00 3.069150e-01 2.181050e+00 -2.845363e-01 3.248801e-01 2.807293e+00 1.024146e+00 9.084570e-01 6.003691e-01 8.203006e-01 -2.809478e-01 1.397698e+00 8.238926e-01 6.525842e-02 4.225387e+00 2.581486e+00 1.324853e+00 7.702668e-01 1.302144e+00 3.062267e+00 1.947931e+00 9.708219e-01 6.913326e+00 9.979966e+02 1.444272e+00 -3.788432e-01 -3.384217e-01 4.476826e-01 
48 865  2.664757676653039392e-03 0 0 1.000088e+04 9.999930e+03 5.790470e+00 6.957363e+00 2.136084e+00 3.164845e-01 1.693787e+00 2.320668e-01 -3.922583e-01 4.068250e+00 1.061218e+00 6.432901e-01 3.079049e-01 7.440078e-01 -3.870887e-01 1.693965e+00 1.297975e+00 6.843606e-01 3.426529e+00 2.374824e+00 9.868171e-01 4.434093e-01 7.902760e-01 2.940888e+00 1.407988e+00 8.773810e-03 5.479396e+00 9.975746e+02 1.053686e+00 1.486246e-01 -7.163410e-01 3.769543e-01 
