%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=217047, 2021/07/19 19:51:53.47)
62 1117 1.235451e+00 3.183234e+01  3.239218450004374716e+01  4.969199393939439346e+01  6.145782192542282729e+01  1.782093778129280508e+03
63 1135 1.233552e+00 3.338212e+01  3.239218450004374716e+01  4.965541619013256991e+01  1.021748982592650634e+02  7.308647288840023066e+03
64 1153 1.246034e+00 3.344731e+01  3.239218450004374716e+01  4.864150301741845084e+01  7.051758323971060349e+01  4.233783147166441267e+03
65 1171 1.266566e+00 3.374735e+01  3.239218450004374716e+01  4.023729500945809434e+01  5.633203437037312256e+01  1.850102285240573337e+03
66 1189 1.268508e+00 3.386814e+01  3.239218450004374716e+01  5.075221174286011916e+01  3.440542945281635525e+02  4.550463140125419159e+03
67 1207 1.270771e+00 3.605474e+01  3.239218450004374716e+01  5.139338125294329984e+01  7.239940401288394867e+01  1.310899011546860265e+03
68 1225 1.255588e+00 3.622963e+01  3.239218450004374716e+01  4.934419979969550951e+01  6.572010626383317344e+01  3.522145112163932481e+02
69 1243 1.240339e+00 3.661655e+01  3.239218450004374716e+01  5.140342374577916473e+01  7.275765680369752886e+01  2.661732250194470453e+02
70 1261 1.228534e+00 4.042267e+01  3.239218450004374716e+01  4.858765465395917715e+01  6.065762849529836842e+01  6.030299915511754079e+03
71 1279 1.212203e+00 4.563918e+01  3.239218450004374716e+01  5.044281608016705576e+01  5.801080133906215508e+01  1.270133703911647416e+02
72 1297 1.219237e+00 4.750503e+01  3.239218450004374716e+01  4.957620953319856483e+01  6.173281672624825944e+01  1.517828636349884619e+03
73 1315 1.224365e+00 5.005371e+01  3.239218450004374716e+01  4.886975841680669674e+01  5.880942103628439099e+01  1.910505524707492214e+03
74 1333 1.226747e+00 5.071296e+01  3.239218450004374716e+01  4.512959753583378841e+01  6.163396093022045363e+01  2.318653639542389556e+03
75 1351 1.203141e+00 5.428954e+01  3.239218450004374716e+01  4.881073559913362203e+01  5.719415342208662878e+01  5.339448023851674634e+02
76 1369 1.186010e+00 5.588245e+01  3.239218450004374716e+01  4.858135040943164995e+01  5.654675902259922537e+01  1.321906230488988285e+03
77 1387 1.161072e+00 5.676763e+01  3.239218450004374716e+01  4.888512123487726768e+01  5.353997674258773287e+01  4.266554187681294025e+03
78 1405 1.140865e+00 5.634395e+01  3.239218450004374716e+01  4.859555212854061068e+01  5.181743889575897555e+01  1.893751432857222426e+03
79 1423 1.082645e+00 5.724712e+01  3.239218450004374716e+01  4.874782350812614595e+01  5.502396050626340696e+01  2.397807065476125445e+03
80 1441 1.065484e+00 6.122656e+01  3.239218450004374716e+01  4.864860813916052251e+01  6.291408812156318220e+01  5.754338550979105094e+03
81 1459 1.050689e+00 6.350419e+01  3.239218450004374716e+01  4.755731681540668632e+01  5.106001758052325812e+01  1.858048625679236920e+03
82 1477 1.034235e+00 6.784643e+01  3.239218450004374716e+01  4.886925001200793162e+01  5.203535084144987621e+01  1.282524969908880848e+03
83 1495 1.022202e+00 7.091476e+01  3.239218450004374716e+01  4.853647970206436213e+01  5.207512646362094699e+01  6.024975856227182902e+01
84 1513 9.888783e-01 7.315467e+01  3.239218450004374716e+01  4.849990634112381827e+01  5.206845452613501379e+01  3.125581731607956613e+02
85 1531 9.577371e-01 7.429030e+01  3.239218450004374716e+01  4.878045445311886397e+01  5.506357287960263136e+01  1.010057055352666907e+03
86 1549 9.204195e-01 7.529740e+01  3.239218450004374716e+01  4.722765734361531287e+01  5.225104351690563220e+01  1.875202826886162256e+03
87 1567 8.897642e-01 7.802521e+01  3.239218450004374716e+01  4.929733290806868951e+01  5.469975988591482974e+01  8.953804856131174574e+02
88 1585 8.551020e-01 7.841409e+01  3.239218450004374716e+01  4.851844808122475428e+01  5.098417332074075858e+01  8.238017243911613150e+02
89 1603 8.082447e-01 8.020490e+01  3.239218450004374716e+01  4.861796133485245974e+01  5.529691922175900487e+01  2.304117375921081475e+03
90 1621 7.903471e-01 7.880190e+01  3.239218450004374716e+01  4.853246041739866712e+01  4.970361680410077554e+01  5.426644663714979089e+01
91 1639 7.747018e-01 9.139014e+01  3.239218450004374716e+01  4.855498932367617471e+01  5.415204067770957863e+01  1.533919654887719389e+03
92 1657 7.827551e-01 9.548421e+01  3.239218450004374716e+01  4.855863061258418156e+01  5.004145091215884378e+01  3.145050201359418338e+02
93 1675 7.752306e-01 9.766277e+01  3.239218450004374716e+01  4.863379039111805469e+01  4.910963062533539158e+01  7.214022560572883549e+02
94 1693 7.574628e-01 1.050338e+02  3.239218450004374716e+01  4.678268819732782191e+01  5.025392196544703438e+01  1.137526034729582534e+03
95 1711 7.407023e-01 1.063721e+02  3.239218450004374716e+01  4.851847608068338502e+01  4.988977035588769127e+01  8.541251261767708911e+02
96 1729 7.266042e-01 1.075676e+02  3.239218450004374716e+01  4.857354371494466960e+01  5.019672989523439810e+01  8.720108754010009022e+01
97 1747 7.154440e-01 1.056623e+02  3.239218450004374716e+01  4.565556151783497540e+01  4.904994069546033586e+01  5.601910184003415338e+01
98 1765 7.161504e-01 1.165885e+02  3.239218450004374716e+01  4.871208768919589005e+01  5.135595252466086436e+01  3.669221238666105478e+02
99 1783 7.266791e-01 1.165310e+02  3.239218450004374716e+01  4.439135783332950069e+01  4.962750597022511556e+01  6.477390498016146694e+02
100 1801 7.437559e-01 1.214858e+02  3.239218450004374716e+01  4.672956193796425595e+01  4.908036450731012224e+01  5.257723476759183541e+02
101 1819 7.406847e-01 1.348720e+02  3.239218450004374716e+01  4.850118010851461747e+01  4.885463594670972043e+01  3.160388580369355509e+02
102 1837 7.582111e-01 1.353489e+02  3.239218450004374716e+01  4.559972135251670977e+01  4.986957817402426230e+01  6.085723316720890352e+02
103 1855 7.666901e-01 1.391415e+02  3.239218450004374716e+01  4.855108213547755724e+01  4.935069695899863973e+01  9.414491176066075013e+02
104 1873 7.603723e-01 1.412603e+02  3.239218450004374716e+01  4.853840399196329258e+01  4.915363021959397116e+01  9.472347122666339203e+01
105 1891 7.628305e-01 1.501094e+02  3.239218450004374716e+01  4.849863645827058178e+01  4.907701568547361148e+01  1.134888941522756625e+02
106 1909 7.711754e-01 1.524380e+02  3.239218450004374716e+01  4.628275121550938564e+01  4.889509883728355533e+01  3.471675156851839574e+02
107 1927 7.754537e-01 1.692078e+02  3.239218450004374716e+01  4.425072159845889530e+01  5.071677422755705322e+01  6.255433308891743991e+02
108 1945 8.178497e-01 1.771675e+02  3.239218450004374716e+01  4.857764116495751239e+01  4.916602280807641279e+01  7.684791755127549777e+02
109 1963 8.624571e-01 1.846828e+02  3.239218450004374716e+01  4.635441798735703145e+01  4.938955586194716574e+01  4.594205554162152794e+02
110 1981 8.781954e-01 1.886145e+02  3.239218450004374716e+01  4.854650922618432674e+01  4.919890177167454937e+01  4.246969193361566681e+02
111 1999 8.538094e-01 1.987037e+02  3.239218450004374716e+01  4.852806819231663127e+01  4.996152854348792971e+01  1.708288748378687387e+02
112 2017 8.263874e-01 2.078261e+02  3.239218450004374716e+01  4.855758465786295375e+01  5.040564853807632062e+01  8.550634447944855765e+01
113 2035 8.186391e-01 2.102440e+02  3.239218450004374716e+01  4.853188796302362817e+01  5.017959520055200073e+01  2.827693703465026829e+02
114 2053 8.098543e-01 2.167948e+02  3.239218450004374716e+01  4.846396207213692264e+01  4.947110896399016156e+01  3.227582101392637810e+02
115 2071 8.100403e-01 2.212387e+02  3.239218450004374716e+01  4.853472886446238732e+01  4.976333410122553147e+01  2.893035932345288757e+02
116 2089 8.256060e-01 2.253449e+02  3.239218450004374716e+01  4.678121093387760965e+01  5.024708011636996474e+01  2.024742497372181163e+02
117 2107 8.417486e-01 2.283148e+02  3.239218450004374716e+01  4.729221610315613589e+01  4.944217484600110879e+01  5.460325649504926560e+01
118 2125 8.433345e-01 2.448277e+02  3.239218450004374716e+01  4.561510827193615825e+01  4.881159817850893035e+01  4.493007405056629864e+02
119 2143 8.335736e-01 2.592389e+02  3.239218450004374716e+01  4.596830125978048898e+01  4.938928610110026796e+01  1.393191874626321578e+02
120 2161 8.261414e-01 2.726176e+02  3.239218450004374716e+01  4.687020887168978334e+01  4.968808743839160513e+01  2.534167138538475115e+02
121 2179 8.032655e-01 2.787245e+02  3.239218450004374716e+01  4.617195234679811477e+01  4.918031688750771480e+01  3.039707937700028424e+02
122 2197 7.705490e-01 2.756116e+02  3.239218450004374716e+01  4.196351738023440703e+01  4.940142986117439250e+01  5.730769930285750036e+01
123 2215 7.660315e-01 3.036366e+02  3.239218450004374716e+01  4.335152716306488685e+01  4.961509068594867244e+01  9.220106905024438504e+01
124 2233 7.704104e-01 3.100219e+02  3.239218450004374716e+01  4.101695356824063055e+01  5.052613153274833735e+01  1.990823750907729845e+02
125 2251 7.702300e-01 3.255530e+02  3.239218450004374716e+01  4.444367122399560088e+01  5.702330491360864073e+01  2.500472781804139970e+02
126 2269 7.718639e-01 3.312708e+02  3.239218450004374716e+01  4.172451766020068220e+01  4.936055277229891658e+01  1.976314106704752760e+02
127 2287 7.762547e-01 3.329669e+02  3.239218450004374716e+01  4.283388747280594799e+01  5.157779928018221938e+01  2.691660167741015357e+02
128 2305 7.754877e-01 3.368368e+02  3.239218450004374716e+01  4.457695081630842537e+01  5.104346869198111847e+01  2.872129329628264713e+02
129 2323 7.709426e-01 3.346030e+02  3.239218450004374716e+01  4.359344822595287638e+01  4.970060617015984405e+01  1.580666508210296115e+02
130 2341 7.653905e-01 3.391034e+02  3.239218450004374716e+01  4.340079858223700882e+01  4.924895997898283895e+01  8.200968050509409579e+01
131 2359 7.740296e-01 3.588722e+02  3.239218450004374716e+01  4.270652194606052632e+01  4.906207432357325615e+01  9.651141827980013943e+01
132 2377 7.761026e-01 3.870199e+02  3.239218450004374716e+01  4.281423926828702520e+01  5.271326877950868806e+01  1.636323961196124230e+02
