%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=209641, 2021/04/23 23:2:23.41)
28 505  9.536688771498475110e-04 0 0 4.999999e+07 5.000000e+07 2.020527e+01 9.187355e-01 2.821565e+01 -4.391924e+00 3.069899e+00 -3.389917e+00 -6.393458e-01 9.066012e-01 5.570615e+00 5.934097e+00 -1.308713e+00 -7.060829e-01 1.467166e-01 4.150600e+00 4.772051e-02 6.547210e+00 -2.676593e+00 3.749042e+00 3.124901e+00 5.445588e+00 -4.148195e-01 2.882605e+00 1.001594e+03 1.271839e+01 1.559962e+01 9.985193e+02 
29 523  9.539894243933554497e-04 0 0 5.000000e+07 5.000000e+07 1.759058e+01 2.056851e+00 3.209722e+01 -6.254500e+00 7.473388e+00 3.878717e+00 1.806208e+00 2.810360e+00 3.296556e-01 5.040150e+00 4.252866e+00 2.549973e+00 1.790949e+00 -8.096238e-01 -5.374891e-01 8.525978e+00 1.624144e+00 4.295285e+00 -2.666282e+00 3.686213e+00 -6.030477e-01 -2.929626e-01 1.003417e+03 7.361857e+00 1.381149e+01 1.000275e+03 
30 541  9.777502503025038705e-04 0 0 5.000000e+07 5.000001e+07 1.812086e+01 -1.776836e+00 3.046451e+01 -7.243109e+00 1.176833e+00 -1.045154e-01 3.469529e+00 1.951623e+00 2.930560e+00 3.675728e+00 3.923992e+00 -8.811797e-01 -5.064674e-01 2.623519e+00 -1.471705e+00 3.719523e+00 -3.008340e-01 1.328400e+00 1.338498e+00 1.121031e+00 1.284321e+00 -1.076107e+00 1.001853e+03 1.121710e+01 1.583756e+01 9.952442e+02 
31 559  9.537952223608544590e-04 0 0 4.999999e+07 5.000001e+07 2.041763e+01 1.534054e+00 2.779488e+01 -5.997223e+00 4.192901e+00 2.439025e+00 8.146744e-01 1.876226e-01 2.909189e+00 3.909468e+00 7.262353e+00 3.153435e-01 -2.193740e+00 3.537237e+00 1.922631e+00 8.796555e+00 -2.596115e-01 7.494165e-01 2.164447e+00 4.090849e+00 9.092187e-01 1.948666e+00 1.004524e+03 1.037526e+01 1.539462e+01 1.001251e+03 
32 577  9.667361094161630282e-04 0 0 4.999999e+07 5.000000e+07 2.018667e+01 3.006143e+00 2.757554e+01 -1.564538e+00 5.700422e+00 1.911488e+00 2.223456e+00 3.991049e+00 3.788974e+00 7.190202e+00 4.271452e+00 2.725100e+00 -1.719510e-01 1.570504e+00 1.139916e+00 6.249258e+00 4.941961e-01 2.853032e+00 2.453280e+00 4.097963e+00 2.347765e+00 3.895092e-01 1.003403e+03 1.202354e+01 1.058604e+01 9.994992e+02 
33 595  9.537047908592294386e-04 0 0 4.999999e+07 5.000000e+07 2.076369e+01 2.314782e+00 2.732546e+01 -1.488179e+00 4.628386e+00 2.475668e+00 3.054219e+00 3.035119e+00 5.747438e+00 5.001231e+00 6.430557e+00 -4.376181e-01 3.689223e-02 4.666675e+00 -1.221490e+00 6.104131e+00 2.580070e-01 1.204814e+00 2.257424e+00 4.342861e+00 6.265303e-01 3.673021e+00 1.003106e+03 9.744014e+00 1.177858e+01 9.992934e+02 
34 613  8.247299368338052586e-04 0 0 4.999999e+07 5.000000e+07 2.100396e+01 -3.980798e-01 2.737924e+01 5.356337e-03 5.497635e+00 3.025057e+00 4.530591e+00 6.592448e-01 4.668070e+00 4.422500e+00 4.029320e+00 -7.156864e-03 5.288248e-01 3.315775e+00 -1.067810e-01 7.606409e+00 -4.866631e-01 7.742914e-01 4.226159e+00 5.496344e+00 4.025398e-01 3.497472e+00 1.003512e+03 1.112010e+01 1.257112e+01 9.993676e+02 
35 631  9.528408199857460155e-04 0 0 4.999999e+07 5.000000e+07 1.839906e+01 2.554826e+00 3.086066e+01 -2.110804e+00 2.312486e+00 3.093359e+00 1.625128e+00 4.937794e+00 3.477400e+00 6.131974e+00 6.922767e+00 1.768512e-01 4.560231e-01 1.826447e+00 2.598247e+00 9.448422e+00 -1.267941e+00 3.538699e-01 4.227428e+00 5.110592e+00 -3.539446e-01 6.898622e-02 1.001823e+03 1.068172e+01 8.693270e+00 9.993708e+02 
36 649  9.562015240770322614e-04 0 0 5.000000e+07 5.000000e+07 1.995487e+01 9.093200e-01 2.884363e+01 -3.333726e+00 3.970011e+00 3.494239e+00 2.299772e+00 1.384940e+00 4.477322e+00 4.001908e+00 6.931808e+00 2.533033e+00 3.598052e+00 4.886087e+00 1.566838e+00 6.965652e+00 -3.181647e-01 1.524080e+00 3.708708e+00 3.939184e+00 -1.059957e-01 -4.572006e-01 1.000679e+03 8.245441e+00 1.116873e+01 9.979870e+02 
37 667  9.536248019078730339e-04 0 0 4.999999e+07 5.000000e+07 2.220130e+01 2.435487e+00 2.570195e+01 -3.829023e-01 6.039252e+00 5.250012e+00 2.400990e+00 5.325531e-01 5.198012e+00 8.231450e+00 1.075974e+01 -2.716126e-01 1.275687e+00 3.263357e+00 1.882078e+00 3.893333e+00 1.289897e+00 1.618814e+00 2.738037e+00 2.026306e+00 -1.464241e+00 2.472690e+00 1.003802e+03 1.171146e+01 1.399592e+01 9.999514e+02 
38 685  9.579237404623886258e-04 0 0 4.999999e+07 5.000000e+07 2.169441e+01 4.732583e+00 2.590592e+01 -1.248786e+00 4.637114e+00 4.175929e+00 3.388409e+00 1.114118e+00 5.320814e+00 4.212960e+00 8.300389e+00 1.233903e+00 3.073632e+00 4.642452e+00 5.514831e-01 5.065215e+00 1.003923e+00 1.968590e+00 3.966924e+00 6.330020e+00 1.592427e+00 2.547048e-01 1.001861e+03 1.002435e+01 1.103604e+01 1.000040e+03 
39 703  9.577845307012771304e-04 0 0 4.999999e+07 5.000000e+07 2.053993e+01 1.986746e+00 2.736046e+01 -2.075053e+00 7.520820e+00 4.017954e+00 1.573816e+00 3.615816e+00 6.607494e+00 6.135141e+00 1.120753e+01 1.336172e+00 1.931527e+00 4.237220e+00 -6.554021e-01 6.426379e+00 -3.042388e-01 9.931984e-02 5.091477e+00 6.089681e+00 1.590330e+00 -5.128292e-01 9.995091e+02 1.049678e+01 1.237225e+01 9.997252e+02 
40 721  9.537059179565431392e-04 0 0 4.999999e+07 5.000000e+07 2.011267e+01 2.301728e+00 2.821672e+01 -3.104524e+00 5.624166e+00 4.028922e+00 1.674544e+00 1.828996e+00 7.226663e+00 4.308194e+00 8.461864e+00 -5.910839e-01 1.970988e+00 3.447526e+00 1.621978e+00 6.512858e+00 1.075975e+00 7.803377e-01 3.966188e+00 6.621926e+00 1.414373e+00 1.724845e+00 9.998845e+02 1.176366e+01 1.065484e+01 9.971913e+02 
41 739  9.535493251103150129e-04 0 0 4.999999e+07 5.000000e+07 2.256556e+01 3.104474e+00 2.525398e+01 -2.976740e+00 4.185390e+00 3.500130e+00 1.467604e+00 2.449029e+00 5.885899e+00 4.853406e+00 1.004626e+01 1.915386e-01 1.539147e+00 5.450885e+00 3.983525e-01 6.569308e+00 1.315440e+00 2.664856e+00 4.046898e+00 3.451299e+00 -1.444364e+00 1.106083e+00 1.002965e+03 1.172007e+01 1.175919e+01 9.992998e+02 
42 757  9.580703622832141639e-04 0 0 4.999999e+07 5.000000e+07 2.374519e+01 1.746551e-01 2.368503e+01 -2.575268e+00 3.371325e+00 4.423233e+00 2.361145e+00 2.392629e-01 6.617199e+00 4.067057e+00 8.798330e+00 1.038290e+00 3.193846e+00 6.580302e+00 2.195146e+00 7.625686e+00 9.065308e-02 2.635678e+00 3.322893e+00 7.991216e+00 -3.771462e-01 1.674598e+00 9.995321e+02 1.291102e+01 7.209942e+00 1.001725e+03 
43 775  7.659186760921910019e-04 0 0 5.000000e+07 5.000000e+07 2.123494e+01 3.841523e+00 2.730280e+01 4.506058e-03 5.663049e+00 2.019545e+00 1.458640e+00 4.224546e+00 8.910777e+00 5.547836e+00 8.882937e+00 8.726904e-01 1.615227e+00 3.334541e+00 1.377751e+00 7.737999e+00 2.645406e+00 1.885276e+00 2.149914e+00 3.093245e+00 7.771322e-01 -8.820646e-02 1.002880e+03 1.099406e+01 8.676811e+00 1.000719e+03 
44 793  9.542795103807771807e-04 0 0 4.999999e+07 5.000000e+07 2.187635e+01 1.239386e+00 2.612986e+01 -9.712397e-01 3.758579e+00 3.113845e+00 2.044930e+00 3.466696e+00 6.937293e+00 6.077586e+00 1.173539e+01 -1.786954e-01 2.118630e+00 4.043723e+00 1.021636e+00 4.449686e+00 1.522109e+00 1.416526e+00 2.935920e+00 7.075244e+00 8.792846e-01 3.946818e-01 1.000466e+03 9.404575e+00 8.276826e+00 1.000886e+03 
45 811  9.537249122419700926e-04 0 0 4.999999e+07 5.000000e+07 2.051322e+01 3.682851e+00 2.768029e+01 -3.512975e-01 3.798858e+00 4.245748e+00 2.716098e+00 3.989226e+00 5.660001e+00 8.296445e+00 8.239598e+00 4.224560e-01 2.924741e+00 4.864228e+00 2.307850e+00 5.734084e+00 1.460833e+00 1.218974e+00 3.672003e+00 4.202583e+00 8.650467e-01 -5.048528e-01 9.999184e+02 8.993348e+00 8.702855e+00 1.000026e+03 
46 829  9.533729497235004374e-04 0 0 5.000000e+07 5.000000e+07 2.063661e+01 4.476117e+00 2.754981e+01 -3.964490e-04 5.749487e+00 1.591882e+00 4.437729e-01 4.647415e+00 6.652997e+00 6.250848e+00 1.175786e+01 1.317222e+00 3.231448e+00 1.979996e-01 1.176106e+00 5.076054e+00 8.612239e-01 1.124530e+00 4.958968e+00 5.729813e+00 5.083850e-01 -7.940872e-01 1.001712e+03 9.563396e+00 8.696546e+00 1.000961e+03 
47 847  9.544712619155832191e-04 0 0 5.000000e+07 5.000000e+07 1.952213e+01 3.908943e+00 2.896692e+01 -7.731235e-01 5.540247e+00 2.689863e+00 1.227371e+00 5.832272e+00 4.026376e+00 5.280916e+00 9.376700e+00 1.153330e+00 3.641358e+00 1.607769e+00 3.208015e+00 3.032560e+00 8.061978e-01 2.607821e-01 4.621795e+00 5.002205e+00 8.548060e-01 9.873089e-01 1.001343e+03 7.968114e+00 8.044465e+00 1.001002e+03 
48 865  9.546746088946636132e-04 0 0 5.000000e+07 5.000000e+07 2.097866e+01 3.472537e+00 2.734592e+01 -2.973151e-01 5.583073e+00 1.827106e+00 3.045373e-01 6.729602e+00 5.510469e+00 6.811501e+00 1.258840e+01 1.740061e-01 5.216891e+00 3.327110e+00 1.718023e+00 3.330768e+00 3.901126e-01 1.709319e+00 3.622269e+00 2.731804e+00 5.870996e-01 -5.624351e-02 1.000101e+03 9.309810e+00 5.781094e+00 1.000495e+03 
49 883  9.544473939503415102e-04 0 0 5.000000e+07 5.000001e+07 2.034580e+01 3.273032e+00 2.817516e+01 -3.348877e-01 6.740699e+00 2.457590e+00 -2.017609e-01 5.104745e+00 5.919285e+00 6.627593e+00 1.192627e+01 4.124561e-01 4.314332e+00 3.817552e+00 6.783841e-01 4.710815e+00 9.842008e-01 -6.045176e-01 2.998808e+00 4.245875e+00 6.642129e-01 7.532497e-01 1.002661e+03 1.028972e+01 5.571046e+00 1.001670e+03 
50 901  9.542588376002542755e-04 0 0 5.000000e+07 5.000000e+07 1.939258e+01 2.240305e+00 2.917380e+01 -3.348283e-02 6.746322e+00 2.590002e+00 2.493046e+00 6.204552e+00 6.786267e+00 5.633573e+00 1.329977e+01 1.875774e+00 4.864758e+00 2.561864e+00 6.927105e-01 5.370272e+00 2.484275e+00 1.034891e+00 2.262529e+00 1.376842e+00 -9.078602e-02 3.744577e-01 1.004006e+03 8.739438e+00 5.316470e+00 9.988593e+02 
51 919  7.324686761253060329e-04 0 0 5.000000e+07 5.000001e+07 2.089976e+01 1.110953e+00 3.014404e+01 8.673667e-03 6.282979e+00 2.260759e-01 1.176224e+00 5.178287e+00 5.847102e+00 6.687939e+00 6.081684e+00 6.537492e-01 6.038730e+00 4.003092e+00 1.650140e+00 4.107884e+00 7.129700e-01 2.654290e-01 3.419630e+00 3.438645e+00 -5.265621e-01 2.260092e+00 1.000317e+03 7.756841e+00 1.719982e+00 9.989039e+02 
52 937  9.545046766579690306e-04 0 0 5.000000e+07 5.000001e+07 1.928353e+01 5.273916e+00 2.976622e+01 -8.586982e-02 3.419168e+00 2.780728e+00 2.418739e+00 3.853208e+00 6.748439e+00 6.720508e+00 1.093474e+01 9.675465e-02 4.100952e+00 6.259826e+00 2.108043e+00 2.505352e+00 1.946959e+00 2.521791e+00 4.544737e+00 3.823890e+00 9.716990e-01 1.343683e+00 9.978926e+02 7.229211e+00 3.708004e+00 9.996613e+02 
53 955  9.591168835548177264e-04 0 0 5.000000e+07 5.000001e+07 1.934608e+01 2.641309e+00 2.899078e+01 -3.613613e-01 4.284053e+00 4.261792e+00 1.831532e+00 3.687344e+00 5.202896e+00 3.182854e+00 9.539737e+00 4.074179e-01 5.181068e+00 2.770948e+00 2.178472e+00 2.660249e+00 3.821356e-01 1.005057e+00 3.918268e+00 3.949911e+00 4.369948e-01 -1.319676e-01 9.993162e+02 7.277398e+00 2.845872e-01 1.000313e+03 
54 973  9.534834911923822107e-04 0 0 5.000000e+07 5.000000e+07 2.090730e+01 5.778490e+00 2.730533e+01 -4.539420e-01 2.236614e+00 2.880398e+00 5.274759e-01 8.791017e+00 4.276872e+00 4.896111e+00 1.204111e+01 -2.761057e-01 9.336217e+00 4.101091e+00 1.267774e+00 1.176078e-01 1.031557e+00 6.797223e-01 4.985429e+00 4.494447e+00 7.712149e-01 2.180815e+00 1.000733e+03 8.149541e+00 1.863642e+00 9.996031e+02 
55 991  9.538454958677292962e-04 0 0 5.000000e+07 5.000000e+07 1.935193e+01 4.378211e+00 2.959831e+01 -3.380319e-01 5.802092e+00 4.788655e+00 2.341172e+00 3.919041e+00 5.392243e+00 6.843620e+00 1.097493e+01 6.951162e-01 5.113947e+00 5.577585e+00 2.688925e+00 1.490962e+00 8.609707e-01 2.278746e+00 5.507976e+00 3.985665e+00 4.102060e-01 7.972540e-01 1.000085e+03 7.476177e+00 3.175660e+00 1.000714e+03 
